Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Error,17/11/2024 15:07:35,Microsoft-Windows-DHCP-Server,1035,Ninguno,El servicio DHCP no pudo crear o buscar el grupo local de usuarios de DHCP en este equipo. El código de error está en los datos.
Información,17/11/2024 15:07:32,Service Control Manager,7036,Ninguno,"El servicio Publicación de recurso de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 15:07:31,Service Control Manager,7036,Ninguno,"El servicio NcbService entró en estado ""en ejecución""."
Información,17/11/2024 15:07:31,Service Control Manager,7036,Ninguno,"El servicio WinRM entró en estado ""en ejecución""."
Información,17/11/2024 15:07:31,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 15:07:31,Service Control Manager,7036,Ninguno,"El servicio StateRepository entró en estado ""en ejecución""."
Información,17/11/2024 15:07:31,Service Control Manager,7036,Ninguno,"El servicio DiagTrack entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 15:07:31,Microsoft-Windows-WinRM,10148,Ninguno,"El servicio WinRM está escuchando solicitudes de WS-Management. 

 Acción del usuario 
 Use el siguiente comando para ver las direcciones IP específicas en las que WinRM está escuchando:

winrm enumerate winrm/config/listener"
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio W3SVC entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio DNS entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio Host de proveedor de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7026,Ninguno,"El siguiente controlador de inicio del sistema o de inicio del arranque no se cargó: 
dam"
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio WpnService entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio WAS entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Service Control Manager,7036,Ninguno,"El servicio LanmanServer entró en estado ""en ejecución""."
Información,17/11/2024 15:07:30,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio DsmSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio Winmgmt entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio TrkWks entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio NfsClnt entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio WinDefend entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio W32Time entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio WLMS entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio mpssvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Service Control Manager,7036,Ninguno,"El servicio SysMain entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio RemoteRegistry entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio SNMP entró en estado ""en ejecución""."
Información,17/11/2024 15:07:29,Microsoft-Windows-WAS,5211,Ninguno,El servicio de activación de procesos de Windows (WAS) se inició en el modo 'Classic' con 'ConfigurationSystem'
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio iphlpsvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio AppHostSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio simptcp entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio Spooler entró en estado ""en ejecución""."
Información,17/11/2024 15:07:28,Service Control Manager,7036,Ninguno,"El servicio CryptSvc entró en estado ""en ejecución""."
Error,17/11/2024 15:07:28,SNMP,1500,Ninguno,El servicio SNMP detectó un error al tener acceso a la clave del Registro SYSTEM\CurrentControlSet\Services\SNMP\Parameters\TrapConfiguration.
Información,17/11/2024 15:07:27,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'SmbBandwidthLimitFilter' (10.0, ‎1991‎-‎03‎-‎13T14:14:02.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio SamSs entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio BFE entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio netprofm entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio Wcmsvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio UserManager entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio LanmanWorkstation entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio NlaSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio WinHttpAutoProxySvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio Dnscache entró en estado ""en ejecución""."
Información,17/11/2024 15:07:26,Service Control Manager,7036,Ninguno,"El servicio ShellHWDetection entró en estado ""en ejecución""."
Información,17/11/2024 15:07:25,Service Control Manager,7036,Ninguno,"El servicio Schedule entró en estado ""en ejecución""."
Información,17/11/2024 15:07:25,Service Control Manager,7036,Ninguno,"El servicio Dhcp entró en estado ""en ejecución""."
Información,17/11/2024 15:07:25,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,Servicio de cliente DHCPv6 iniciado
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio SENS entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 15:07:24,Microsoft-Windows-Dhcp-Client,50103,Evento de estado de servicio,El cliente DHCPv4 registró una la notificación de apagado
Información,17/11/2024 15:07:24,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio FontCache entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio DispBrokerDesktopSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio nsi entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio EventSystem entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio ProfSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio gpsvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio EventLog entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio Themes entró en estado ""en ejecución""."
Información,17/11/2024 15:07:24,Service Control Manager,7036,Ninguno,"El servicio WPDBusEnum entró en estado ""en ejecución""."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'bindflt' (10.0, ‎2051‎-‎03‎-‎04T04:45:47.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'storqosflt' (10.0, ‎2051‎-‎09‎-‎21T13:40:20.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,1,Ninguno,"Filtro de sistema de archivos 'CldFlt' (Versión 10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente descargado."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'luafv' (10.0, ‎2068‎-‎10‎-‎11T23:22:37.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'wcifs' (10.0, ‎2088‎-‎12‎-‎15T12:51:43.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:23,Service Control Manager,7036,Ninguno,"El servicio CoreMessagingRegistrar entró en estado ""en ejecución""."
Información,17/11/2024 15:07:23,Service Control Manager,7036,Ninguno,"El servicio TimeBrokerSvc entró en estado ""en ejecución""."
Información,17/11/2024 15:07:23,Service Control Manager,7036,Ninguno,"El servicio lmhosts entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio SystemEventsBroker entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio BrokerInfrastructure entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio LSM entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio RpcSs entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio RpcEptMapper entró en estado ""en ejecución""."
Información,17/11/2024 15:07:22,Service Control Manager,7036,Ninguno,"El servicio DcomLaunch entró en estado ""en ejecución""."
Información,17/11/2024 15:07:21,Service Control Manager,7036,Ninguno,"El servicio Power entró en estado ""en ejecución""."
Información,17/11/2024 15:07:21,Service Control Manager,7036,Ninguno,"El servicio PlugPlay entró en estado ""en ejecución""."
Información,17/11/2024 15:07:21,Microsoft-Windows-Directory-Services-SAM,16983,Ninguno,"El administrador de cuentas de seguridad está registrando eventos de resumen periódicos para clientes remotos que llaman un cambio de contraseña heredada o establecen métodos RPC. 

 Para más información, consulte https://go.microsoft.com/fwlink/?linkid=2150956.
"
Información,17/11/2024 15:07:21,Microsoft-Windows-Directory-Services-SAM,16977,Ninguno,"El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Información,17/11/2024 15:07:21,Microsoft-Windows-Directory-Services-SAM,16962,Ninguno,"Se están restringiendo las llamadas remotas a la base de datos SAM mediante el descriptor de seguridad predeterminado: O:SYG:SYD:(A;;RC;;;BA).
Para obtener más información, consulte http://go.microsoft.com/fwlink/?LinkId=787651."
Información,17/11/2024 15:07:20,Microsoft-Windows-Wininit,14,Ninguno,"Configuración de Credential Guard: 0x0, 0"
Información,17/11/2024 15:07:19,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 15:07:17,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-505c0f000000} (\Device\HarddiskVolume3) es correcto. No se requiere ninguna acción.
Información,17/11/2024 15:07:17,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 15:07:17,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 15:07:16,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 1 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 15:07:16,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 0 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 15:07:15,Microsoft-Windows-Kernel-Power,172,(203),Estado de conectividad en modo de espera: Disconnected. Motivo: NIC compliance
Crítico,17/11/2024 15:07:15,Microsoft-Windows-Kernel-Power,41,(63),"Se reinició el sistema sin apagarlo limpiamente primero. Este error puede producirse si el sistema dejó de responder, se bloqueó o se interrumpió el suministro eléctrico de forma inesperada."
Información,17/11/2024 15:07:15,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-100000000000} (\Device\HarddiskVolume1) es correcto. No se requiere ninguna acción.
Información,17/11/2024 15:07:15,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'npsvctrig' (10.0, ‎2015‎-‎04‎-‎02T11:42:38.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:09,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'FileCrypt' (10.0, ‎2088‎-‎05‎-‎24T07:57:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:07,Microsoft-Windows-Ntfs,98,Ninguno,Volumen C: (\Device\HarddiskVolume2) es correcto. No se requiere ninguna acción.
Información,17/11/2024 15:07:07,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'WdFilter' (10.0, ‎2044‎-‎02‎-‎10T20:09:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:07,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'Wof' (10.0, ‎2008‎-‎09‎-‎17T19:19:58.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 15:07:07,Microsoft-Windows-HAL,16,Ninguno,Se ha inicializado el informe de errores IOMMU.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-General,20,(6),"Se ha actualizado la configuración del segundo intercalar. 
Motivo: Leap second data initialized from registry during boot
Segundos intercalares habilitados: true
Nuevo recuento de segundos intercalares: 0
Antiguo recuento de segundos intercalares: 0"
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,32,(58),Bootmgr esperó la entrada del usuario durante 0 ms.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,18,(57),Existen 0x1 opciones de arranque en este sistema.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,27,(33),El tipo de arranque fue 0x0.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,25,(32),La directiva del menú de arranque fue 0x0.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,20,(31),El último estado correcto de apagado fue false. El último estado correcto de arranque fue true.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-Boot,153,(62),La seguridad basada en virtualización (directivas: 0) es disabled.
Información,17/11/2024 15:07:06,Microsoft-Windows-Kernel-General,12,(1),El sistema operativo se inició a la hora del sistema ‎2024‎-‎11‎-‎17T14:07:06.500000000Z.
Información,17/11/2024 15:07:24,EventLog,6013,Ninguno,El tiempo límite del sistema es de 17 segundos.
Información,17/11/2024 15:07:24,EventLog,6005,Ninguno,Se inició el servicio de Registro de eventos.
Información,17/11/2024 15:07:24,EventLog,6009,Ninguno,Microsoft (R) Windows (R) 10.00. 20348  Multiprocessor Free.
Error,17/11/2024 15:07:24,EventLog,6008,Ninguno,El cierre anterior del sistema a las 14:20:19 del ‎17/‎11/‎2024 resultó inesperado.
Información,17/11/2024 14:20:33,Microsoft-Windows-Kernel-Power,566,(268),"La sesión del sistema ha pasado de 0 a 1. 

motivo: 3"
Información,17/11/2024 14:12:15,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""detenido""."
Información,17/11/2024 14:11:12,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
Información,17/11/2024 14:10:47,Service Control Manager,7036,Ninguno,"El servicio Windows Update entró en estado ""detenido""."
Información,17/11/2024 14:10:24,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 14:09:40,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""detenido""."
Información,17/11/2024 14:07:18,Service Control Manager,7036,Ninguno,"El servicio Servicio de transferencia inteligente en segundo plano (BITS) entró en estado ""en ejecución""."
Información,17/11/2024 14:07:18,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático.
Información,17/11/2024 14:06:25,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 14:06:16,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""en ejecución""."
Información,17/11/2024 14:06:15,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Elevation Service (MicrosoftEdgeElevationService) entró en estado ""detenido""."
Información,17/11/2024 14:06:14,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Elevation Service (MicrosoftEdgeElevationService) entró en estado ""en ejecución""."
Información,17/11/2024 14:06:11,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio Asistente para la compatibilidad de programas se cambió de inicio por solicitud a inicio automático.
Información,17/11/2024 14:05:21,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""detenido""."
Información,17/11/2024 14:04:20,Service Control Manager,7036,Ninguno,"El servicio Servicio Informe de errores de Windows entró en estado ""detenido""."
Información,17/11/2024 14:04:16,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""en ejecución""."
Información,17/11/2024 14:03:55,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""detenido""."
Información,17/11/2024 14:02:42,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""detenido""."
Información,17/11/2024 14:02:20,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 14:02:20,Service Control Manager,7036,Ninguno,"El servicio Servicio Informe de errores de Windows entró en estado ""en ejecución""."
Información,17/11/2024 14:01:15,Service Control Manager,7036,Ninguno,"El servicio Proveedor de instantáneas de software de Microsoft entró en estado ""detenido""."
Información,17/11/2024 14:01:04,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
Información,17/11/2024 14:00:39,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""en ejecución""."
Información,17/11/2024 14:00:33,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 13:59:01,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""detenido""."
Información,17/11/2024 13:58:15,Service Control Manager,7036,Ninguno,"El servicio Instantáneas de volumen entró en estado ""detenido""."
Información,17/11/2024 13:57:45,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""detenido""."
Información,17/11/2024 13:55:31,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""detenido""."
Información,17/11/2024 13:55:15,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Instalador de módulos de Windows se cambió de inicio automático a inicio por solicitud.
Información,17/11/2024 13:55:15,Service Control Manager,7036,Ninguno,"El servicio Proveedor de instantáneas de software de Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 13:55:15,Service Control Manager,7036,Ninguno,"El servicio Instantáneas de volumen entró en estado ""en ejecución""."
Información,17/11/2024 13:54:56,Service Control Manager,7036,Ninguno,"El servicio Servicio de publicación World Wide Web entró en estado ""en ejecución""."
Información,17/11/2024 13:54:56,Service Control Manager,7036,Ninguno,"El servicio Servicio WAS (Windows Process Activation Service) entró en estado ""en ejecución""."
Información,17/11/2024 13:54:56,Microsoft-Windows-WAS,5211,Ninguno,El servicio de activación de procesos de Windows (WAS) se inició en el modo 'Classic' con 'ConfigurationSystem'
Información,17/11/2024 13:54:55,Service Control Manager,7036,Ninguno,"El servicio Asistente de host para aplicaciones entró en estado ""en ejecución""."
Información,17/11/2024 13:54:32,Service Control Manager,7036,Ninguno,"El servicio Servicio Informe de errores de Windows entró en estado ""detenido""."
Información,17/11/2024 13:54:29,Microsoft-Windows-DHCP-Server,1043,Ninguno,Se ha determinado que el servicio DHCP/BINL de la máquina local está autorizado para iniciarse.  Ahora está sirviendo a clientes.
Información,17/11/2024 13:54:23,Service Control Manager,7036,Ninguno,"El servicio Servidor DNS entró en estado ""en ejecución""."
Información,17/11/2024 13:54:23,Service Control Manager,7036,Ninguno,"El servicio Servidor DHCP entró en estado ""en ejecución""."
Información,17/11/2024 13:54:12,Service Control Manager,7036,Ninguno,"El servicio Base de datos interna de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:54:08,SNMP,1001,Ninguno,El servicio SNMP se ha iniciado correctamente.
Información,17/11/2024 13:54:05,Service Control Manager,7036,Ninguno,"El servicio Editor de VSS de la base de datos interna de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:54:05,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'SmbBandwidthLimitFilter' (10.0, ‎1991‎-‎03‎-‎13T14:14:02.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:54:05,Service Control Manager,7036,Ninguno,"El servicio Cliente para NFS entró en estado ""en ejecución""."
Información,17/11/2024 13:54:04,Service Control Manager,7036,Ninguno,"El servicio Servicio SNMP entró en estado ""en ejecución""."
Error,17/11/2024 13:54:04,SNMP,1500,Ninguno,El servicio SNMP detectó un error al tener acceso a la clave del Registro SYSTEM\CurrentControlSet\Services\SNMP\Parameters\TrapConfiguration.
Información,17/11/2024 13:54:01,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:52:30,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 13:52:28,Service Control Manager,7036,Ninguno,"El servicio Servicio Informe de errores de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:51:58,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Instalador de módulos de Windows se cambió de inicio por solicitud a inicio automático.
Información,17/11/2024 13:50:57,Service Control Manager,7036,Ninguno,"El servicio Servicio de Windows Update Medic entró en estado ""detenido""."
Información,17/11/2024 13:50:39,Service Control Manager,7036,Ninguno,"El servicio Preparación de aplicaciones entró en estado ""detenido""."
Información,17/11/2024 13:50:28,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
Información,17/11/2024 13:50:16,Service Control Manager,7036,Ninguno,"El servicio Registro remoto entró en estado ""detenido""."
Información,17/11/2024 13:50:00,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:49:57,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 13:49:57,Service Control Manager,7036,Ninguno,"El servicio Servicio de Windows Update Medic entró en estado ""en ejecución""."
Información,17/11/2024 13:49:56,Service Control Manager,7036,Ninguno,"El servicio Windows Update entró en estado ""en ejecución""."
Información,17/11/2024 13:49:27,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""en ejecución""."
Información,17/11/2024 13:48:02,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""detenido""."
Información,17/11/2024 13:47:17,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""detenido""."
Información,17/11/2024 13:46:24,Service Control Manager,7036,Ninguno,"El servicio Servicio de licencia de cliente (ClipSVC) entró en estado ""detenido""."
Información,17/11/2024 13:43:23,Service Control Manager,7036,Ninguno,"El servicio Servicio de Windows Update Medic entró en estado ""detenido""."
Información,17/11/2024 13:42:50,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
Información,17/11/2024 13:42:47,Service Control Manager,7036,Ninguno,"El servicio Información de la aplicación entró en estado ""en ejecución""."
Información,17/11/2024 13:42:33,Service Control Manager,7036,Ninguno,"El servicio Servicio enumerador de dispositivos portátiles entró en estado ""detenido""."
Información,17/11/2024 13:42:24,Service Control Manager,7036,Ninguno,"El servicio Servicio Orquestador de actualizaciones entró en estado ""en ejecución""."
Información,17/11/2024 13:42:23,Service Control Manager,7036,Ninguno,"El servicio Servicio de Windows Update Medic entró en estado ""en ejecución""."
Información,17/11/2024 13:42:23,Service Control Manager,7036,Ninguno,"El servicio Servicio de registro de acceso de usuarios entró en estado ""en ejecución""."
Información,17/11/2024 13:42:21,Service Control Manager,7036,Ninguno,"El servicio Conexiones de red entró en estado ""en ejecución""."
Información,17/11/2024 13:42:19,Service Control Manager,7036,Ninguno,"El servicio Servicio de almacenamiento entró en estado ""en ejecución""."
Información,17/11/2024 13:42:19,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 13:42:19,Service Control Manager,7036,Ninguno,"El servicio Coordinador de transacciones distribuidas entró en estado ""en ejecución""."
Información,17/11/2024 13:42:18,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""detenido""."
Información,17/11/2024 13:42:18,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""en ejecución""."
Información,17/11/2024 13:42:18,Service Control Manager,7036,Ninguno,"El servicio Servicio Asistente para la compatibilidad de programas entró en estado ""en ejecución""."
Información,17/11/2024 13:42:17,Service Control Manager,7036,Ninguno,"El servicio Host de sistema de diagnóstico entró en estado ""en ejecución""."
Información,17/11/2024 13:42:17,Service Control Manager,7036,Ninguno,"El servicio Servicio de directivas de diagnóstico entró en estado ""en ejecución""."
Información,17/11/2024 13:41:34,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
